# LC-RV reference data -- glycerol concentration series (20-100 % by mass).
# Source workbook: 'Rotational Viscometer Data.xlsx', sheet 'Sasanka Gylcerol and Oil 2' (columns G_100% 43mm .. G_20% 43mm).
# Instrument geometry: cup inner diameter 46.0 mm, bob 43.0 mm, annular gap 1.5 mm, wetted bob height 25.0 mm.
# BELOW-DETECTION CONVENTION: a load_cell_g of exactly 0 (and the small negative values in the 20-60 % columns) are GENUINE readings at or below the instrument's detection floor -- they are NOT missing data. An empty cell means no reading was recorded. Do not drop the zeros.
# load_cell_g is a single raw replicate reading. Columns prefixed 'wb_' are workbook-computed per-RPM-group values, repeated on every replicate row of that group.
# wb_series_mean_viscosity_Pas / wb_series_sd_viscosity_Pas are the workbook's mean and SD of wb_viscosity_Pas over the whole 120-400 RPM sweep for that concentration. wb_literature_viscosity_Pas is the reference value the workbook compared against (see data/README.md -- these are 25 C Sheely values except the 100 % entry).
# Workbook model (as published): wb_shear_rate_1s = omega*R_b/G, wb_shear_stress_Pa = F(N)/(2*pi*R_b*h), with F(N) = load_cell_g * 9.81 / 1000.
# Corresponds to paper Fig. 4A (shear stress vs shear rate) and Fig. 4B (measured vs literature viscosity bars).
fluid,concentration_pct,cup_id_mm,bob_diameter_mm,gap_mm,wetted_height_mm,rpm,rpm_nominal,replicate,load_cell_g,wb_group_mean_load_cell_g,wb_angular_velocity_rad_s,wb_bob_surface_velocity_m_s,wb_shear_rate_1s,wb_shear_stress_Pa,wb_viscosity_Pas,source_sheet,source_column,wb_series_mean_viscosity_Pas,wb_series_sd_viscosity_Pas,wb_literature_viscosity_Pas
glycerol,80,46,43,1.5,25,130.04,130,9,1.75,1.7385,13.61356817,0.2926917156,195.1278104,5.049930085,0.02588011455,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,130.04,130,10,1.75,1.7385,13.61356817,0.2926917156,195.1278104,5.049930085,0.02588011455,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,130.04,130,11,1.76,1.7385,13.61356817,0.2926917156,195.1278104,5.049930085,0.02588011455,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,130.04,130,12,1.76,1.7385,13.61356817,0.2926917156,195.1278104,5.049930085,0.02588011455,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,130.04,130,13,1.76,1.7385,13.61356817,0.2926917156,195.1278104,5.049930085,0.02588011455,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,130.04,130,14,1.76,1.7385,13.61356817,0.2926917156,195.1278104,5.049930085,0.02588011455,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,130.04,130,15,1.76,1.7385,13.61356817,0.2926917156,195.1278104,5.049930085,0.02588011455,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,130.04,130,16,1.76,1.7385,13.61356817,0.2926917156,195.1278104,5.049930085,0.02588011455,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,130.04,130,17,1.76,1.7385,13.61356817,0.2926917156,195.1278104,5.049930085,0.02588011455,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,130.04,130,18,1.75,1.7385,13.61356817,0.2926917156,195.1278104,5.049930085,0.02588011455,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,130.04,130,19,1.74,1.7385,13.61356817,0.2926917156,195.1278104,5.049930085,0.02588011455,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,130.04,130,20,1.74,1.7385,13.61356817,0.2926917156,195.1278104,5.049930085,0.02588011455,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,1,1.74,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,2,1.82,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,3,1.88,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,4,1.88,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,5,1.88,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,6,1.89,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,7,1.89,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,8,1.89,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,9,1.88,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,10,1.87,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,11,1.87,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,12,1.87,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,13,1.88,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,14,1.88,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,15,1.89,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,16,1.89,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,17,1.88,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,18,1.88,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,19,1.87,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,140.06,140,20,1.87,1.87,14.66076572,0.3152064629,210.1376419,5.43190639,0.02584927831,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,1,1.87,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,2,1.97,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,3,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,4,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,5,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,6,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,7,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,8,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,9,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,10,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,11,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,12,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,13,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,14,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,15,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,16,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,17,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,18,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,19,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,150,150,20,2.02,2.01,15.70796327,0.3377212103,225.1474735,5.838573178,0.02593221717,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,1,2.03,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,2,2.1,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,3,2.14,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,4,2.14,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,5,2.16,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,6,2.15,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,7,2.14,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,8,2.15,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,9,2.16,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,10,2.15,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,11,2.14,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,12,2.15,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,13,2.16,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,14,2.15,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,15,2.14,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,16,2.15,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,17,2.15,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,18,2.14,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,19,2.15,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,160,160,20,2.15,2.14,16.75516082,0.3602359576,240.1573051,6.216192339,0.02588383617,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,1,2.15,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,2,2.22,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,3,2.27,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,4,2.27,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,5,2.26,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,6,2.28,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,7,2.27,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,8,2.26,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,9,2.28,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,10,2.27,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,11,2.26,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,12,2.28,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,13,2.27,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,14,2.26,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,15,2.28,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,16,2.26,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,17,2.26,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,18,2.28,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,19,2.26,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,170.07,170,20,2.26,2.26,17.80235837,0.382750705,255.1671366,6.564763872,0.0257273094,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,1,2.28,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,2,2.34,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,3,2.41,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,4,2.39,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,5,2.38,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,6,2.4,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,7,2.38,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,8,2.41,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,9,2.38,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,10,2.39,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,11,2.39,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,12,2.38,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,13,2.4,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,14,2.38,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,15,2.4,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,16,2.38,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,17,2.38,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,18,2.4,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,19,2.38,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,180.07,180,20,2.4,2.3825,18.84955592,0.4052654523,270.1769682,6.920597312,0.02561505282,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,190.11,190,1,2.38,2.507,19.89675347,0.4277801997,285.1867998,7.282240278,0.02553498368,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,190.11,190,2,2.49,2.507,19.89675347,0.4277801997,285.1867998,7.282240278,0.02553498368,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,190.11,190,3,2.5,2.507,19.89675347,0.4277801997,285.1867998,7.282240278,0.02553498368,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,190.11,190,4,2.52,2.507,19.89675347,0.4277801997,285.1867998,7.282240278,0.02553498368,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,190.11,190,5,2.51,2.507,19.89675347,0.4277801997,285.1867998,7.282240278,0.02553498368,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,190.11,190,6,2.53,2.507,19.89675347,0.4277801997,285.1867998,7.282240278,0.02553498368,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
glycerol,80,46,43,1.5,25,190.11,190,7,2.51,2.507,19.89675347,0.4277801997,285.1867998,7.282240278,0.02553498368,Sasanka Gylcerol and Oil 2,G_80% 43mm,0.02453424707,0.001004391135,0.04586
